Año,Entidad,Ley,Concepto,Tipo,Total
2014,Puebla,Codigo penal federal,Contra la salud,Suministro,3.0
2014,Puebla,Codigo penal federal,Contra la salud,Posesion,15.0
2014,Puebla,Codigo penal federal,Contra la salud,Otros,17.0
2014,Puebla,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,50.0
2014,Puebla,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,42.0
2014,Puebla,Codigo penal federal,Otros delitos,Contra la integridad corporal,2.0
2014,Puebla,Codigo penal federal,Otros delitos,Electorales,47.0
2014,Puebla,Codigo penal federal,Otros delitos,En materia de derechos de autor,11.0
2014,Puebla,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",64.0
2014,Puebla,Codigo penal federal,Otros delitos,Patrimoniales,854.0
2014,Puebla,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,38.0
2014,Puebla,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,204.0
2014,Querétaro,Codigo penal federal,Contra la salud,Produccion,2.0
2014,Querétaro,Codigo penal federal,Contra la salud,Transporte,43.0
2014,Querétaro,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Querétaro,Codigo penal federal,Contra la salud,Comercio,7.0
2014,Querétaro,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Querétaro,Codigo penal federal,Contra la salud,Posesion,43.0
2014,Querétaro,Codigo penal federal,Contra la salud,Otros,6.0
2014,Querétaro,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,38.0
2014,Querétaro,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,9.0
2014,Querétaro,Codigo penal federal,Otros delitos,Contra la integridad corporal,3.0
2014,Querétaro,Codigo penal federal,Otros delitos,Electorales,15.0
2014,Querétaro,Codigo penal federal,Otros delitos,En materia de derechos de autor,8.0
2014,Querétaro,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",69.0
2014,Querétaro,Codigo penal federal,Otros delitos,Patrimoniales,615.0
2014,Querétaro,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,3.0
2014,Querétaro,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,132.0
2014,Quintana Roo,Codigo penal federal,Contra la salud,Produccion,0.0
2014,Quintana Roo,Codigo penal federal,Contra la salud,Transporte,0.0
2014,Quintana Roo,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Quintana Roo,Codigo penal federal,Contra la salud,Comercio,2.0
2014,Quintana Roo,Codigo penal federal,Contra la salud,Suministro,1.0
2014,Quintana Roo,Codigo penal federal,Contra la salud,Posesion,5.0
2014,Quintana Roo,Codigo penal federal,Contra la salud,Otros,42.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,53.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,77.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,Contra la integridad corporal,2.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,Electorales,40.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,En materia de derechos de autor,23.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",55.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,Patrimoniales,371.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,5.0
2014,Quintana Roo,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,53.0
2014,San Luis Potosí,Codigo penal federal,Contra la salud,Produccion,3.0
2014,San Luis Potosí,Codigo penal federal,Contra la salud,Transporte,57.0
2014,San Luis Potosí,Codigo penal federal,Contra la salud,Trafico,1.0
2014,San Luis Potosí,Codigo penal federal,Contra la salud,Comercio,15.0
2014,San Luis Potosí,Codigo penal federal,Contra la salud,Suministro,5.0
2014,San Luis Potosí,Codigo penal federal,Contra la salud,Posesion,29.0
2014,San Luis Potosí,Codigo penal federal,Contra la salud,Otros,13.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,99.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,22.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,Contra la integridad corporal,7.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,Electorales,12.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,En materia de derechos de autor,23.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",56.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,Patrimoniales,390.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,11.0
2014,San Luis Potosí,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,128.0
2014,Sinaloa,Codigo penal federal,Contra la salud,Produccion,73.0
2014,Sinaloa,Codigo penal federal,Contra la salud,Transporte,43.0
2014,Sinaloa,Codigo penal federal,Contra la salud,Trafico,3.0
2014,Sinaloa,Codigo penal federal,Contra la salud,Comercio,52.0
2014,Sinaloa,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Sinaloa,Codigo penal federal,Contra la salud,Posesion,203.0
2014,Sinaloa,Codigo penal federal,Contra la salud,Otros,83.0
2014,Sinaloa,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,105.0
2014,Sinaloa,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,73.0
2014,Sinaloa,Codigo penal federal,Otros delitos,Contra la integridad corporal,11.0
2014,Sinaloa,Codigo penal federal,Otros delitos,Electorales,29.0
2014,Sinaloa,Codigo penal federal,Otros delitos,En materia de derechos de autor,5.0
2014,Sinaloa,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",64.0
2014,Sinaloa,Codigo penal federal,Otros delitos,Patrimoniales,1071.0
2014,Sinaloa,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,9.0
2014,Sinaloa,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,192.0
2014,Sonora,Codigo penal federal,Contra la salud,Produccion,54.0
2014,Sonora,Codigo penal federal,Contra la salud,Transporte,108.0
2014,Sonora,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Sonora,Codigo penal federal,Contra la salud,Comercio,41.0
2014,Sonora,Codigo penal federal,Contra la salud,Suministro,2.0
2014,Sonora,Codigo penal federal,Contra la salud,Posesion,489.0
2014,Sonora,Codigo penal federal,Contra la salud,Otros,237.0
2014,Sonora,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,105.0
2014,Sonora,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,39.0
2014,Sonora,Codigo penal federal,Otros delitos,Contra la integridad corporal,12.0
2014,Sonora,Codigo penal federal,Otros delitos,Electorales,316.0
2014,Sonora,Codigo penal federal,Otros delitos,En materia de derechos de autor,11.0
2014,Sonora,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",56.0
2014,Sonora,Codigo penal federal,Otros delitos,Patrimoniales,542.0
2014,Sonora,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,10.0
2014,Sonora,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,299.0
2014,Tabasco,Codigo penal federal,Contra la salud,Produccion,1.0
2014,Tabasco,Codigo penal federal,Contra la salud,Transporte,3.0
2014,Tabasco,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Tabasco,Codigo penal federal,Contra la salud,Comercio,3.0
2014,Tabasco,Codigo penal federal,Contra la salud,Suministro,1.0
2014,Tabasco,Codigo penal federal,Contra la salud,Posesion,7.0
2014,Tabasco,Codigo penal federal,Contra la salud,Otros,1.0
2014,Tabasco,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,54.0
2014,Tabasco,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,14.0
2014,Tabasco,Codigo penal federal,Otros delitos,Contra la integridad corporal,2.0
2014,Tabasco,Codigo penal federal,Otros delitos,Electorales,16.0
2014,Tabasco,Codigo penal federal,Otros delitos,En materia de derechos de autor,7.0
2014,Tabasco,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",54.0
2014,Tabasco,Codigo penal federal,Otros delitos,Patrimoniales,239.0
2014,Tabasco,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,6.0
2014,Tabasco,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,252.0
2014,Tamaulipas,Codigo penal federal,Contra la salud,Produccion,1.0
2014,Tamaulipas,Codigo penal federal,Contra la salud,Transporte,0.0
2014,Tamaulipas,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Tamaulipas,Codigo penal federal,Contra la salud,Comercio,9.0
2014,Tamaulipas,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Tamaulipas,Codigo penal federal,Contra la salud,Posesion,568.0
2014,Tamaulipas,Codigo penal federal,Contra la salud,Otros,20.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,277.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,5.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,Contra la integridad corporal,220.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,Electorales,12.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,En materia de derechos de autor,2.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",61.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,Patrimoniales,1763.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,8.0
2014,Tamaulipas,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,398.0
2014,Tlaxcala,Codigo penal federal,Contra la salud,Produccion,0.0
2014,Tlaxcala,Codigo penal federal,Contra la salud,Transporte,0.0
2014,Tlaxcala,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Tlaxcala,Codigo penal federal,Contra la salud,Comercio,0.0
2014,Tlaxcala,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Tlaxcala,Codigo penal federal,Contra la salud,Posesion,5.0
2014,Tlaxcala,Codigo penal federal,Contra la salud,Otros,1.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,39.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,32.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,Contra la integridad corporal,2.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,Electorales,5.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,En materia de derechos de autor,9.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",46.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,Patrimoniales,146.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,2.0
2014,Tlaxcala,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,42.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Contra la salud,Produccion,3.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Contra la salud,Transporte,11.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Contra la salud,Trafico,3.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Contra la salud,Comercio,9.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Contra la salud,Posesion,19.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Contra la salud,Otros,31.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,444.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,80.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,Contra la integridad corporal,12.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,Electorales,76.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,En materia de derechos de autor,27.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",109.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,Patrimoniales,1594.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,205.0
2014,Veracruz de Ignacio de la Llave,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,679.0
2014,Yucatán,Codigo penal federal,Contra la salud,Produccion,0.0
2014,Yucatán,Codigo penal federal,Contra la salud,Transporte,8.0
2014,Yucatán,Codigo penal federal,Contra la salud,Trafico,1.0
2014,Yucatán,Codigo penal federal,Contra la salud,Comercio,0.0
2014,Yucatán,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Yucatán,Codigo penal federal,Contra la salud,Posesion,29.0
2014,Yucatán,Codigo penal federal,Contra la salud,Otros,4.0
2014,Yucatán,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,69.0
2014,Yucatán,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,115.0
2014,Yucatán,Codigo penal federal,Otros delitos,Contra la integridad corporal,22.0
2014,Yucatán,Codigo penal federal,Otros delitos,Electorales,103.0
2014,Yucatán,Codigo penal federal,Otros delitos,En materia de derechos de autor,27.0
2014,Yucatán,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",64.0
2014,Yucatán,Codigo penal federal,Otros delitos,Patrimoniales,173.0
2014,Yucatán,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,3.0
2014,Yucatán,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,79.0
2014,Zacatecas,Codigo penal federal,Contra la salud,Produccion,1.0
2014,Zacatecas,Codigo penal federal,Contra la salud,Transporte,30.0
2014,Zacatecas,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Zacatecas,Codigo penal federal,Contra la salud,Comercio,9.0
2014,Zacatecas,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Zacatecas,Codigo penal federal,Contra la salud,Posesion,64.0
2014,Zacatecas,Codigo penal federal,Contra la salud,Otros,10.0
2014,Zacatecas,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,52.0
2014,Zacatecas,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,7.0
2014,Zacatecas,Codigo penal federal,Otros delitos,Contra la integridad corporal,5.0
2014,Zacatecas,Codigo penal federal,Otros delitos,Electorales,8.0
2014,Zacatecas,Codigo penal federal,Otros delitos,En materia de derechos de autor,29.0
2014,Zacatecas,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",12.0
2014,Zacatecas,Codigo penal federal,Otros delitos,Patrimoniales,259.0
2014,Zacatecas,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,13.0
2014,Zacatecas,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,55.0
2014,Extranjero,Codigo penal federal,Contra la salud,Produccion,1.0
2014,Extranjero,Codigo penal federal,Contra la salud,Transporte,0.0
2014,Extranjero,Codigo penal federal,Contra la salud,Trafico,0.0
2014,Extranjero,Codigo penal federal,Contra la salud,Comercio,0.0
2014,Extranjero,Codigo penal federal,Contra la salud,Suministro,0.0
2014,Extranjero,Codigo penal federal,Contra la salud,Posesion,1.0
2014,Extranjero,Codigo penal federal,Contra la salud,Otros,2.0
2014,Extranjero,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,3.0
2014,Extranjero,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,0.0
2014,Extranjero,Codigo penal federal,Otros delitos,Contra la integridad corporal,4.0
2014,Extranjero,Codigo penal federal,Otros delitos,Electorales,0.0
2014,Extranjero,Codigo penal federal,Otros delitos,En materia de derechos de autor,0.0
2014,Extranjero,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",22.0
2014,Extranjero,Codigo penal federal,Otros delitos,Patrimoniales,14.0
2014,Extranjero,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,0.0
2014,Extranjero,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,30.0
2014,Aguascalientes,Otras leyes y codigos,Otras leyes y codigos,Codigo fiscal de la federacion (c.f.f.),91.0
2014,Aguascalientes,Otras leyes y codigos,Otras leyes y codigos,Ley de la propiedad industrial (l.p.i.),27.0
2014,Aguascalientes,Otras leyes y codigos,Otras leyes y codigos,Ley de vias generales de comunicacion (l.v.g.c.),20.0
2014,Aguascalientes,Otras leyes y codigos,Otras leyes y codigos,Ley federal del derecho de autor (l.f.d.a.),15.0
2014,Aguascalientes,Otras leyes y codigos,Otras leyes y codigos,Ley federal de armas de fuego y explosivos (l.f.a.f.e.),123.0
2014,Aguascalientes,Otras leyes y codigos,Otras leyes y codigos,Ley de migracion,0.0
2014,Aguascalientes,Otras leyes y codigos,Ley general de salud (l.g.s.),Contra la salud en su modalidad de narcomenudeo,47.0
2014,Aguascalientes,Otras leyes y codigos,Ley general de salud (l.g.s.),Otros delitos previstos en la l.g.s.,0.0
2014,Aguascalientes,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Contra la salud,0.0
2014,Aguascalientes,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Otros delitos previstos en la l.f.c.d.o.,39.0
2014,Aguascalientes,Otras leyes y codigos,Otras leyes y codigos,"Leyes de instituciones de credito, inversion, fianzas y seguros",99.0
